Timestamp,LI7000-1-CO2-nan,LI820-1-CO2-nan,SBA5-1-CO2-nan,Vaisala-1-CO2-nan,CLD64-1-NOx-nan,CAPS-1-NO2-nan,AE33-1-BC-nan,MA300-1-BC-nan
2019-08-08 15:10:43,681.574,651.467295,509.0,700.0,,,-0.085,0.042
2019-08-08 15:10:44,686.98,661.873315,509.0,,,,-0.125,
2019-08-08 15:10:45,703.11,685.88943,509.0,700.0,,,-0.085,0.165
2019-08-08 15:10:46,705.5,678.46684,,710.9,,,-0.212,0.4
2019-08-08 15:10:47,701.44,666.515845,509.0,710.9,,,-0.169,1.671
2019-08-08 15:10:48,696.7539999999999,666.169425,509.0,711.2,,,0.085,-0.28800000000000003
2019-08-08 15:10:49,691.0419999999999,652.96249,508.0,718.1500000000001,-0.02,,-0.169,2.031
2019-08-08 15:10:50,678.632,640.23582,507.0,,,,0.042,
2019-08-08 15:10:51,672.9119999999999,641.29853,508.0,725.1,-0.02,,-0.209,0.807
2019-08-08 15:10:52,676.178,654.10451,508.0,723.5,,,0.336,1.827
2019-08-08 15:10:53,674.6519999999999,652.27005,,723.5,-0.02,,,1.015
2019-08-08 15:10:54,667.816,638.274355,507.0,707.3,,,-0.463,-0.363
2019-08-08 15:10:55,670.7339999999999,644.962995,507.0,706.95,-0.02,0.07588,-0.3375,0.7110000000000001
2019-08-08 15:10:56,670.15,651.938175,507.5,,-0.02,,-0.548,
2019-08-08 15:10:57,651.9675,619.98696,509.0,706.6,,0.07617,,0.972
2019-08-08 15:10:58,636.331666666667,596.9621599999999,509.0,703.0,,0.07749,-0.5705,1.3840000000000001
2019-08-08 15:10:59,639.4325,609.53867,,703.0,-0.02,0.07725,-0.757,-0.203
2019-08-08 15:11:00,657.098333333333,638.37828,510.0,,,0.07771,-0.717,1.131
2019-08-08 15:11:01,669.548,653.9737650000001,510.0,703.5,-0.02,,-0.76,-0.24
2019-08-08 15:11:02,670.842,647.90103,508.0,694.2,,,-0.169,1.1784999999999999
2019-08-08 15:11:03,667.992,632.2917150000001,505.5,,,,0.59,
2019-08-08 15:11:04,676.95,647.656415,506.0,684.9,-0.03,,-0.125,1.945
2019-08-08 15:11:05,690.168,668.233725,,686.3,-0.02,,0.252,1.17
2019-08-08 15:11:06,692.61,669.5740400000001,508.0,686.3,-0.02,,-0.379,3.287
2019-08-08 15:11:07,681.6060000000001,634.37001,509.0,693.1,-0.02,,-0.506,-0.07400000000000001
2019-08-08 15:11:08,673.5175,648.8553,510.0,691.45,,,-0.127,0.6699999999999999
2019-08-08 15:11:09,684.475,683.8392200000001,511.0,,,,0.379,
2019-08-08 15:11:10,696.661428571429,671.335835,513.0,689.8,-0.02,,-0.506,0.16
2019-08-08 15:11:11,689.698,649.425195,516.0,699.0,-0.02,,-1.096,-0.978
2019-08-08 15:11:12,680.722,642.5325799999999,,698.35,-0.02,,-0.296,-0.647
2019-08-08 15:11:13,681.62,651.3236,518.0,697.7,,,0.042,1.828
2019-08-08 15:11:14,683.1,659.935205,519.0,712.9,,,-0.887,0.61
2019-08-08 15:11:15,684.2239999999999,658.216975,520.0,712.9,-0.02,,0.339,0.727
2019-08-08 15:11:16,680.044,649.03297,520.0,713.5,,,-0.971,-1.127
2019-08-08 15:11:17,678.716,646.43497,519.0,713.5,-0.02,,-0.169,3.1630000000000003
2019-08-08 15:11:18,694.752,684.4233,,710.6,,,-0.125,0.8059999999999999
2019-08-08 15:11:19,703.9225,683.612795,519.0,710.6,-0.02,,-0.212,-0.037000000000000005
2019-08-08 15:11:20,696.8083333333329,659.5887150000001,518.0,710.7,-0.02,,-1.096,-0.20800000000000002
2019-08-08 15:11:21,687.2560000000001,653.55155,517.0,715.2,-0.02,,,0.34700000000000003
2019-08-08 15:11:22,683.22,654.494495,515.5,,,,-0.316,
2019-08-08 15:11:23,676.29,632.3878,514.0,719.7,,,0.085,0.08
2019-08-08 15:11:24,694.4,725.1116900000001,,720.4,-0.02,,0.717,2.32
2019-08-08 15:11:25,696.768571428571,622.13802,514.0,720.4,-0.02,,,-0.369
2019-08-08 15:11:26,659.3560000000001,618.0044849999999,514.0,717.5,,,0.76,0.5720000000000001
2019-08-08 15:11:27,684.86,688.4522400000001,514.0,717.5,-0.02,,1.056,0.406
2019-08-08 15:11:28,709.68,703.830455,512.0,714.2,,,1.729,2.6719999999999997
2019-08-08 15:11:29,718.096,697.169085,509.5,714.2,-0.02,,1.096,-0.19699999999999998
2019-08-08 15:11:30,718.492,690.8674900000001,508.0,718.6,,,-0.252,2.316
2019-08-08 15:11:31,713.824,682.72297,,718.6,,,-0.506,-1.389
2019-08-08 15:11:32,705.1439999999999,674.367445,508.0,722.5,,,-0.339,1.304
2019-08-08 15:11:33,701.9325,671.479555,508.0,722.5,-0.02,0.07585,-0.166,-0.315
2019-08-08 15:11:34,708.67,678.56492,508.0,739.9,,0.07556,-0.675,-0.133
2019-08-08 15:11:35,735.52,713.0831450000001,509.0,739.9,-0.02,0.07555,-0.633,1.587
2019-08-08 15:11:36,755.36,742.04232,509.5,739.5,,0.07696,,0.8490000000000001
2019-08-08 15:11:37,755.4325,731.186315,,739.5,-0.02,0.07937999999999999,-1.2865,1.229
2019-08-08 15:11:38,767.593333333333,741.879245,511.0,755.8,,0.07859,-0.463,0.278
2019-08-08 15:11:39,782.245,764.2828900000001,512.0,755.8,-0.02,0.07935,,1.3
2019-08-08 15:11:40,777.29,747.6103049999999,513.0,755.7,,0.07889,0.633,0.5670000000000001
2019-08-08 15:11:41,773.838333333333,742.457075,514.0,755.7,-0.02,0.07987000000000001,-0.8655,0.7
2019-08-08 15:11:42,762.1439999999999,732.258195,514.5,784.5,-0.02,0.07922,-0.127,1.81
2019-08-08 15:11:43,754.9960000000001,720.45073,,784.5,,0.07921,,-0.35700000000000004
2019-08-08 15:11:44,758.482,729.56886,516.0,783.5,-0.02,0.07958,0.0005,0.5710000000000001
2019-08-08 15:11:45,760.176,734.740205,521.0,783.5,-0.02,0.07931,0.381,2.88
2019-08-08 15:11:46,752.578,723.53985,531.0,786.5,-0.02,0.07946,,1.052
2019-08-08 15:11:47,734.312,699.4094299999999,543.0,786.5,,0.07855,0.1895,0.16
2019-08-08 15:11:48,715.1519999999999,675.57532,552.0,783.6,,0.07774,0.463,1.1320000000000001
2019-08-08 15:11:49,705.165,667.0066099999999,557.5,783.6,-0.02,0.07576000000000001,0.339,1.383
2019-08-08 15:11:50,718.008,700.37734,,766.1,,0.07507,-0.212,0.496
2019-08-08 15:11:51,734.434,726.9123,561.0,766.1,-0.02,0.07597999999999999,,0.363
2019-08-08 15:11:52,709.3860000000001,646.404165,563.0,771.5,-0.02,,-0.02,1.256
2019-08-08 15:11:53,650.362,569.5133599999999,563.0,771.5,,,,-0.20800000000000002
2019-08-08 15:11:54,658.26,629.650143333333,561.0,755.8,,,-0.3165,-0.32
2019-08-08 15:11:55,680.541666666667,665.893955,557.5,755.8,-0.02,,-0.085,0.5660000000000001
2019-08-08 15:11:56,688.012,664.87402,,753.4,,,-0.085,0.293
2019-08-08 15:11:57,690.414,665.95978,553.0,753.4,,,,0.272
2019-08-08 15:11:58,688.3739999999999,657.438775,548.0,715.9,,,0.0845,1.014
2019-08-08 15:11:59,690.058,664.299795,544.0,715.9,,,,-0.07400000000000001
2019-08-08 15:12:00,689.45,658.726755,541.0,717.9,,,0.0845,1.58
2019-08-08 15:12:01,689.0025,663.92066,539.5,717.9,,,0.127,-1.3769999999999998
2019-08-08 15:12:02,686.335,662.612485,538.0,717.5,,,-0.169,0.16
2019-08-08 15:12:03,692.503333333333,670.558875,,717.5,,0.07321,-0.463,
2019-08-08 15:12:04,703.9328571428571,682.78665,537.0,715.8,,0.07296,-0.212,0.8109999999999999
2019-08-08 15:12:05,710.2025,687.984415,536.0,715.8,,0.07484,,0.19699999999999998
2019-08-08 15:12:06,710.988333333333,688.9823650000001,536.0,723.7,,0.07615,0.0835,1.909
2019-08-08 15:12:07,707.2339999999999,676.710175,536.0,723.7,-0.02,0.07695,-0.506,0.08
2019-08-08 15:12:08,712.9860000000001,686.71188,537.0,725.4,,0.07585,,4.798
2019-08-08 15:12:09,714.27,689.77675,,725.4,,0.07656,0.4435,0.037000000000000005
2019-08-08 15:12:10,716.973333333333,693.644545,542.0,733.9,,0.07605,0.296,
2019-08-08 15:12:11,718.72,693.02003,544.0,733.9,-0.02,0.0762,0.715,0.28300000000000003
2019-08-08 15:12:12,718.5419999999999,689.0274450000001,543.0,733.0,-0.03,0.07629,,1.703
2019-08-08 15:12:13,715.3,687.396115,542.0,733.0,,0.07577,-0.105,-1.415
2019-08-08 15:12:14,709.0,677.47142,541.0,741.1,,0.07562999999999999,0.252,-0.037000000000000005
2019-08-08 15:12:15,710.0160000000001,680.9882349999999,539.0,741.1,,0.07576000000000001,0.675,
2019-08-08 15:12:16,711.093333333333,683.78999,538.0,741.5,-0.02,0.07574,-0.167,0.929
2019-08-08 15:12:17,715.4014285714289,690.72904,537.0,741.5,-0.03,0.07556,0.042,-0.5760000000000001
2019-08-08 15:12:18,723.57,695.34249,536.0,743.5,,,,1.228
2019-08-08 15:12:19,734.065,711.420885,534.0,743.5,-0.02,,-0.189,0.8490000000000001
2019-08-08 15:12:20,737.1239999999999,710.3584950000001,533.0,742.0,,,0.379,1.014
2019-08-08 15:12:21,740.093333333333,706.931965,533.0,742.0,,,0.339,-2.6689999999999996
2019-08-08 15:12:22,739.8919999999999,707.767745,,750.3,,,-0.169,1.212
2019-08-08 15:12:23,742.068,712.9715150000001,534.0,750.3,-0.02,,-0.463,1.3719999999999999
2019-08-08 15:12:24,750.568,731.4931799999999,536.0,750.8,-0.02,,,1.063
2019-08-08 15:12:25,744.94,707.2257,538.0,750.8,,,0.254,1.084
2019-08-08 15:12:26,742.316,707.65614,541.0,765.8,-0.02,,0.08449999999999996,0.693
2019-08-08 15:12:27,738.45,707.0262150000001,543.0,765.8,-0.02,,-0.379,1.4240000000000002
2019-08-08 15:12:28,738.6039999999999,712.070075,,762.7,,,-0.042,-1.296
2019-08-08 15:12:29,742.586,719.664925,545.0,762.7,,,,1.819
2019-08-08 15:12:30,743.768,717.18907,546.0,768.2,-0.02,,0.209,2.6
2019-08-08 15:12:31,739.822,707.485765,546.0,768.2,,,,0.24
